Uncorrected efficiency,Corrected efficiency
0.554,0.2325837455567983
0.568,0.226141489150751
0.585,0.22016243291255339
0.551,0.19530534384743375
0.5495495495495496,0.1827074532055633
0.5325325325325325,0.16528890246345027
0.521,0.1501539049657187
0.503,0.13376349417669314
0.52,0.12665705340309144
0.531,0.11741915999981305
0.542,0.1076470441556408
0.593,0.10438606174281553
0.587,0.09004892283612413
0.6066066066066066,0.0793215025397863
0.6526526526526526,0.07058158237793176
0.6546546546546547,0.05605341457565638
0.6786786786786787,0.04296453959416844
0.697,0.028840567293204503
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.7017017017017017,0.03696255637771088
0.678,0.0507498007625792
0.667,0.06490705828819922
0.628,0.07530498086083345
0.588,0.08382921022354373
0.607,0.10028918784722286
0.549,0.10312500218047477
0.549,0.11551293777955966
0.511,0.11901199594481723
0.513,0.13097614346393743
0.545,0.15131447714259935
0.547,0.16403271499105598
0.566,0.18226228165518918
0.585,0.20127654725449923
0.5715715715715716,0.20919968634323607
0.584,0.22650678489217893
0.5885885885885885,0.24108501711738298
0.6076076076076076,0.26202550603619806
0.603,0.2730272527205425
0.6036036036036037,0.2862388833772751
0.597,0.2958418014780107
0.5945945945945946,0.3072689166115713
0.578,0.3108982586663034
0.597,0.3336582303688715
0.577,0.33453576020097986
0.5775775775775776,0.34687165176295465
0.616,0.38267479988286723
0.5829145728643216,0.3740936574531385
0.5692771084337349,0.3769660035175561
0.5975855130784709,0.40783695717981505
0.6202020202020202,0.43577482157793324
0.6247464503042597,0.4514779448069203
0.6221995926680245,0.4620097619490539
0.6067415730337079,0.4625093726171326
0.6164102564102564,0.48195565294451453
0.6357069143446853,0.5093974191235381
0.6207983193277311,0.5094091015786799
0.6128016789087093,0.5145581523551808
0.5989417989417989,0.5142565962372536
0.5857294994675186,0.513893036289235
0.6025641025641025,0.5398466668360591
0.5901814300960512,0.5395924953413864
0.5954935622317596,0.5552600502254792
0.5679824561403509,0.5356801813539519
0.5918367346938775,0.5559246709088106
0.5720930232558139,0.5340264341988324
0.5681544028950543,0.5289046422128583
0.5524044389642416,0.5209228139758287
0.5707196029776674,0.5480169916716608
0.5886699507389163,0.5784979099570372
0.57625,0.5750701690285804
0.550251256281407,0.556431337645733
0.5,0.5154872900593584
0.5271523178807948,0.5502056225067743
0.5246338215712384,0.5567703931811734
0.5459459459459459,0.5848177526739025
0.5645604395604396,0.6069187235585723
0.5495867768595041,0.5947051090550346
0.5076071922544951,0.554677714198847
0.5276243093922652,0.58294547578333
0.47540983606557374,0.5305773532687326
0.5192307692307693,0.5821121341364637
0.5083102493074793,0.5705968099907773
0.5130315500685871,0.586795885852421
0.5,0.5781938679563154
0.48703170028818443,0.5701224354892327
0.4869942196531792,0.5728591594828987
0.4870689655172414,0.5804831724070292
0.5135135135135135,0.6207586365373049
0.5021520803443329,0.6097511879620859
0.4759887005649718,0.5859264914838092
0.5014245014245015,0.616205687399167
0.4846715328467153,0.5935810066898352
0.4888888888888889,0.5983748014129477
0.48489425981873113,0.5949986421209524
0.49039881831610044,0.610924494697923
0.49554896142433236,0.6183135708119845
0.4897959183673469,0.6153369523364697
0.46474820143884893,0.591338280483097
0.508695652173913,0.642974168482306
0.47889374090247455,0.6060178846548351
0.4462686567164179,0.5535743944922695
0.4471299093655589,0.5536054655492668
0.4485407066052227,0.5545657812930741
0.4581430745814307,0.566742754244395
0.4487369985141159,0.5589275251287877
0.4639175257731959,0.5760196423003733
0.4371345029239766,0.5473250394006937
0.4481751824817518,0.5638239863826405
0.48970588235294116,0.6083630004455116
0.4918032786885246,0.6059855461649615
0.48540706605222733,0.5919866380461508
0.4681818181818182,0.5710433701653344
0.5007429420505201,0.6066780752353517
0.5124450951683748,0.6178812458106455
0.4956647398843931,0.5999601590924224
0.5,0.5979614713874415
0.5014005602240896,0.6036243006480614
0.5232722143864598,0.6254847363413294
0.5064194008559201,0.5989964345652291
0.5150645624103299,0.5980936973635366
0.4797768479776848,0.5562353444984052
0.5268225584594223,0.607922088590941
0.5196211096075778,0.5958695793191426
0.517379679144385,0.5854919581832702
0.49733333333333335,0.5595373700795541
0.5326975476839237,0.5959755479963903
0.5165289256198347,0.5648303529318255
0.5399449035812672,0.5809970455826996
0.5382513661202186,0.5736602130391244
0.551490514905149,0.5826081609188319
0.5497953615279673,0.5747103332038381
0.523117569352708,0.5425380942425532
0.525065963060686,0.5360451342849176
0.5246113989637305,0.5334076396681858
0.5667506297229219,0.5718255232894303
0.5602484472049689,0.5574035176590794
0.559074299634592,0.5465540567612018
0.5625774473358116,0.5338787945635451
0.5625,0.5298826711624914
0.5851063829787234,0.5485640900176103
0.5501138952164009,0.51508766752488
0.5814977973568282,0.5452661892566711
0.5732620320855615,0.5409663594715935
0.5906183368869936,0.5467123644521266
0.5829787234042553,0.529022231835366
0.5843881856540084,0.5195425432244063
0.590285110876452,0.5137981584266704
0.6072538860103627,0.5171633178132917
0.5956566701137539,0.4959842149432582
0.6157840083073728,0.5009505515023224
0.6209761163032191,0.4931819614136082
0.6103092783505155,0.47283080896829105
0.6156982670744139,0.4649293816628471
0.6030456852791878,0.4434546710117253
0.6440162271805274,0.4607596237959287
0.594758064516129,0.41359637407809857
0.5949748743718593,0.40174093999431576
0.5791583166332666,0.3792997272176401
0.5871743486973948,0.3725508190886684
0.596,0.3658998423412631
0.607,0.3601036542812833
0.566,0.3240132083086802
0.5965965965965966,0.32905752231895447
0.579,0.30718514429732857
0.587,0.29903021249221223
0.5815815815815816,0.2839223792352303
0.604,0.28197988936286666
0.581,0.25878493350340775
0.572,0.24245264354836601
0.5575575575575575,0.22426114549076556
0.584,0.22219578501783538
0.536,0.19222187720149672
0.5475475475475475,0.18434492817150794
0.543,0.17084268120338508
0.522,0.15267688275567204
0.503,0.13593464773029024
0.515,0.127679327604968
0.522,0.11771580290440903
0.54,0.10963068975262732
0.57,0.10286438408419749
0.595,0.093925406357634
0.595,0.08046004556703552
0.6416416416416416,0.07225549527650398
0.6456456456456456,0.058153734988577996
0.664,0.04495899461424298
0.703,0.03212153705173044
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.694,0.03779794590226621
0.687,0.05266727915398085
0.683,0.06770529566181184
0.63,0.07668792428409518
0.6,0.08662316379018589
0.607,0.10137673146840535
0.571,0.10827098719051455
0.549,0.1164768183378634
0.513,0.12036761303727585
0.526,0.1351955941385279
0.576,0.16089335050281328
0.561,0.16916337179439148
0.548,0.17736212848372326
0.575,0.19876032700329654
0.5755755755755756,0.21157400812774407
0.594,0.23130566397748234
0.5785785785785785,0.23786374830295115
0.5985985985985987,0.2590309418335359
0.583,0.264820205976461
0.5951903807615231,0.28309568967344484
0.589,0.29269562738680094
0.582,0.30154924644427206
0.5925925925925926,0.3195292947078622
0.5741482965931863,0.32162340209369134
0.594,0.3451335522624012
0.585,0.35203835477609996
0.6166166166166166,0.3837814967191726
0.607035175879397,0.39026320273380094
0.5738693467336683,0.3806366553309853
0.5933734939759037,0.4055917130591306
0.6034308779011099,0.4246068077458158
0.6111675126903553,0.4422637693110583
0.6126401630988787,0.4554871666492444
0.6042944785276073,0.46118747509641356
0.6139630390143738,0.4805694860538906
0.6171310629514963,0.4950177199895523
0.6029411764705882,0.4952249870575921
0.6165966386554622,0.5181983241496637
0.6109936575052854,0.5250298632031521
0.5819148936170213,0.510927447036824
0.5993589743589743,0.5373424048589046
0.6053475935828877,0.5538033739971192
0.5855758880516685,0.5463211839262677
0.5923076923076923,0.5582909243366316
0.5904977375565611,0.5549627910508163
0.5790697674418605,0.5407630991566427
0.5567632850241546,0.5184455604042545
0.5573366214549939,0.5257437068583265
0.5677018633540373,0.545221618803409
0.5802469135802469,0.5702618015289974
0.57875,0.5770087779819338
0.5226130653266332,0.5285697296015229
0.5097276264591439,0.5249036967703513
0.5165562913907285,0.538532093522375
0.538563829787234,0.5709271389841593
0.5519568151147098,0.5913310372392769
0.5645604395604396,0.6069248863187379
0.5384615384615384,0.5827837145345038
0.5400552486187845,0.5901773031320628
0.5138121546961326,0.5676510441346099
0.5075034106412005,0.5664121203160353
0.5054794520547945,0.5667728694260202
0.5159059474412172,0.5791320475109765
0.5266757865937073,0.6032197954627007
0.5013966480446927,0.5797280101223208
0.48776978417266187,0.5709652785625686
0.5028901734104047,0.5914642976979497
0.5021520803443329,0.5984256096585006
0.5092460881934566,0.6154959915440276
0.502865329512894,0.6113885256828372
0.4801699716713881,0.5908656121561583
0.4928774928774929,0.60479788658181
0.47953216374269003,0.587121706453043
0.47703703703703704,0.58377443333165
0.48868778280542985,0.5996374788688408
0.4623338257016248,0.5750919571811153
0.4807121661721068,0.5980805495033857
0.4605263157894737,0.5768094405881828
0.4640804597701149,0.5904799425674827
0.4754335260115607,0.6018106977100882
0.48326055312954874,0.6123317048042465
0.4568452380952381,0.5683601872350458
0.44780635400907715,0.5535937111449408
0.44461538461538463,0.5496361936307436
0.45038167938931295,0.557002212490327
0.4494047619047619,0.5582038665946016
0.4616519174041298,0.573186635773918
0.4868035190615836,0.6078099243739727
0.45255474452554745,0.5678879762327481
0.4605263157894737,0.5740431697481551
0.491044776119403,0.605119658576817
0.4807987711213518,0.5857159005324994
0.487062404870624,0.5940268665114122
0.47540983606557374,0.5776105112411005
0.4845360824742268,0.5841643673658189
0.5028985507246376,0.6088576166391236
0.4878048780487805,0.5862050787642035
0.5049088359046283,0.6081330758923151
0.5,0.596557625323638
0.4886039886039886,0.5776317064981265
0.4935251798561151,0.5741143393937959
0.5182072829131653,0.6018359770233286
0.5068681318681318,0.5854723227247587
0.5067750677506775,0.5823498459710348
0.5100401606425703,0.5784146916477036
0.49732620320855614,0.5565870058696327
0.5345060893098782,0.59898740004615
0.5455801104972375,0.5964331834947167
0.538781163434903,0.5787498098063133
0.541095890410959,0.5759079713268053
0.5461956521739131,0.5770043319890478
0.5426251691474966,0.5684752305677682
0.5178807947019868,0.5378670996112327
0.519053876478318,0.5303444396958873
0.517948717948718,0.5286025957993843
0.5757575757575758,0.5812323117732378
0.5523690773067331,0.549883942511186
0.5863746958637469,0.5757954333608017
0.5739130434782609,0.5463463140327004
0.5540704738760632,0.5215567153478593
0.570414201183432,0.5348481827987491
0.5688073394495413,0.5331840873506157
0.5782463928967814,0.5411964895793501
0.5879180151024811,0.5533381110080643
0.5761448349307774,0.5348505269981169
0.5568544102019128,0.5068361251622261
0.5865687303252886,0.5231223002680547
0.5970307529162248,0.5213724340244549
0.58298755186722,0.4981976248411238
0.6039296794208894,0.5046719331038342
0.6137787056367432,0.50118174470401
0.612668743509865,0.4884823194090972
0.621900826446281,0.4837731272732305
0.5895598771750256,0.44708436829771714
0.5910931174089069,0.4365994299012401
0.6298174442190669,0.4526954892481751
0.6068548387096774,0.42405955391541056
0.5839195979899497,0.39628096554574305
0.58,0.38187360950906585
0.5897693079237714,0.37628335115144934
0.586,0.3618635108152948
0.613,0.36589361698563005
0.582,0.3353188266724186
0.596,0.33095540391781875
0.58,0.30991000173056865
0.574,0.29460605180758775
0.5755755755755756,0.2832209327729675
0.61,0.28717237930912737
0.605,0.2718731825774053
0.558,0.23875452249732745
0.5545545545545546,0.22529886049485037
0.568,0.21843164782036922
0.559,0.2027792643462835
0.5490981963927856,0.1871564306714174
0.5305305305305306,0.16915160519600536
0.5225225225225225,0.15504732979514033
0.512,0.14055797576589418
0.49,0.12359460059982809
0.511,0.11745502286900794
0.522,0.10825882113494754
0.552,0.10204347843062914
0.5825825825825826,0.0945387804546711
0.572,0.07988430981559654
0.62,0.0725675605832247
0.649,0.061325357054043114
0.6546546546546547,0.04719588806569238
0.679,0.033948316313756936
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.7087087087087087,0.02435007779900056
0.677,0.03798650103894065
0.6716716716716716,0.05261024508673863
0.686,0.0691479985674502
0.625,0.07712037445100478
0.588,0.08586455153271218
0.582,0.09815747878304172
0.555,0.1061397392152015
0.5295295295295295,0.1131971356575237
0.508,0.12000074943717563
0.512,0.13239862382457884
0.559,0.15700666831766363
0.545,0.16516569346404028
0.547,0.1778544375113447
0.572,0.1985613408036521
0.5651302605210421,0.2085466218188108
0.579,0.22628046751903272
0.569,0.234711172127567
0.5965965965965966,0.2589698728160829
0.584,0.2660447035475134
0.5755755755755756,0.2745074012149157
0.571,0.2844674857886598
0.584,0.30329933430638334
0.5821643286573146,0.31459808889945073
0.5735735735735735,0.3219640950595776
0.597,0.3475453193174673
0.601,0.3623187376016997
0.6056056056056056,0.3775635955803879
0.60261569416499,0.3880318996852362
0.5875251509054326,0.39026744225435256
0.6143001007049346,0.42047140846828807
0.6167846309403437,0.43455845431775336
0.6253807106598985,0.4530891592836985
0.5934959349593496,0.44174513538147236
0.5997952917093142,0.45822542582086634
0.5983606557377049,0.46880581705080876
0.5993788819875776,0.4812019771444986
0.6117523609653726,0.5028727946542968
0.6134453781512605,0.5159372714812913
0.5828933474128828,0.5012288645932802
0.573404255319149,0.5037720919747491
0.5997865528281751,0.5380345331370193
0.5950854700854701,0.5446982024997589
0.5883620689655172,0.5491764195941284
0.5905598243688255,0.556881985219335
0.5887005649717514,0.5534980084399979
0.5627906976744186,0.5257320152039541
0.5398550724637681,0.5028430597677058
0.562962962962963,0.5317357092807697
0.5824039653035935,0.5602009356572717
0.568069306930693,0.5582923964684294
0.5575,0.5558952376757339
0.5570890840652447,0.5635422658643456
0.5304798962386511,0.5456483622336299
0.5139072847682119,0.5357897665695883
0.511318242343542,0.5420030072755714
0.5506072874493927,0.5906196198752792
0.5612104539202201,0.6032370276668609
0.5631868131868132,0.6102774965512204
0.5399449035812672,0.5908856317573506
0.5234806629834254,0.5782726054834116
0.5,0.5579090788690619
0.5163934426229508,0.5790662409303635
0.5076071922544951,0.5690170293322159
0.532967032967033,0.6108880841587601
0.5167597765363129,0.597389006567436
0.5251798561151079,0.6154622585910303
0.5209840810419681,0.6125597346817037
0.5071633237822349,0.6043484838192051
0.5221112696148359,0.6308002625587527
0.5072046109510087,0.6171264924680508
0.5113314447592068,0.6299260203101247
0.4992887624466572,0.6134224430393129
0.4948905109489051,0.606700877127578
0.4940828402366864,0.6046021878032717
0.481981981981982,0.5923499980190525
0.4718934911242604,0.5868265779073855
0.4962852897473997,0.6164518963035366
0.47144948755490484,0.5895521288224868
0.47262247838616717,0.5995540415512398
0.4797687861271676,0.6072424667108837
0.47007299270072994,0.5954594149721066
0.46279761904761907,0.5757376609963065
0.4462934947049924,0.551710407351684
0.44684129429892144,0.5523100369945753
0.43883792048929665,0.5419142567072823
0.46646795827123694,0.579357969983663
0.45427728613569324,0.5640838438026711
0.4670571010248902,0.5825156205795734
0.4546783625730994,0.5705854657817595
0.454014598540146,0.5661065879485753
0.46279761904761907,0.5705958722409858
0.4763358778625954,0.5807765790352782
0.4801223241590214,0.5863347204562422
0.4835820895522388,0.5892871821248952
0.5117302052785924,0.6191104755156421
0.487627365356623,0.5896493815795012
0.5007173601147776,0.6028313124956054
0.5042134831460674,0.607582730645577
0.49929676511954996,0.596936893084272
0.49786628733997157,0.5906017112317216
0.5072254335260116,0.5894920307865724
0.5,0.5810266931076994
0.5013774104683195,0.5795088782336176
0.5149456521739131,0.5929145160016029
0.5246995994659546,0.5972343927429925
0.49466666666666664,0.5556891073160348
0.5230352303523035,0.5845470238578431
0.5362517099863201,0.590393042835268
0.5423023578363384,0.5832125916980311
0.5450819672131147,0.5825394545897709
0.5599455040871935,0.5922495792436208
0.5679347826086957,0.5949614446371365
0.538563829787234,0.560763546073958
0.5294888597640891,0.5433537007361231
0.512853470437018,0.522375054554422
0.5606060606060606,0.5676731745733958
0.5667915106117354,0.565972161211578
0.5990220048899756,0.5899244658907598
0.5808457711442786,0.5553686382085159
0.5604395604395604,0.5291622369309484
0.5748218527315915,0.5377535928608926
0.571921749136939,0.5361808676717822
0.5785953177257525,0.5422789421552391
0.5631067961165048,0.5308647463509437
0.5749202975557917,0.5352379214080634
0.5818373812038015,0.5311569374998395
0.5768421052631579,0.5160470280148822
0.5830687830687831,0.5108352241315742
0.5873180873180873,0.5035994045375664
0.5975232198142415,0.5010870534597387
0.6145833333333334,0.5036941931599255
0.6265560165975104,0.5014821051684453
0.6149068322981367,0.4802577575568279
0.6079836233367452,0.4629945437065334
0.6076845298281092,0.4508263101739895
0.6181262729124236,0.4463293734896204
0.5871097683786506,0.41223061123563615
0.5787362086258776,0.39473456952698716
0.5708542713567839,0.37782340910290363
0.5925925925925926,0.38016397811262403
0.571,0.35463217946102815
0.573,0.34408468511733054
0.588,0.34092490361108596
0.5765765765765766,0.3223041676260365
0.576,0.30993222622997
0.59,0.30505712253185896
0.5705705705705706,0.2829491301345368
0.599,0.2843204721257629
0.58,0.26291669293183206
0.5865865865865866,0.25331449034361386
0.567,0.23262985160107202
0.567,0.22034470787820876
0.56,0.20543352950420735
0.5585585585585585,0.19268836166445075
0.5195195195195195,0.16780643269708176
0.5325325325325325,0.16025672062706905
0.515,0.14356498336835122
0.493,0.1264578745134591
0.524,0.12269854499807202
0.5185185185185185,0.10978342509113732
0.551,0.10426013128723906
0.6046046046046046,0.1007602396351292
0.592,0.08527877348413834
0.621,0.075416661859579
0.6516516516516516,0.06443694616360046
0.643,0.04915851747550174
0.656,0.0356131820916105
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.724,0.025938380492227672
0.688,0.039637117873303866
0.671,0.053575781074856825
0.667,0.06824692061990281
0.5985985985985987,0.07476990859238612
0.5855855855855856,0.08639382501449933
0.584,0.09936657130797542
0.553,0.10657394244721163
0.5325325325325325,0.11461595278408052
0.505,0.12001883362031383
0.505,0.13130455654994994
0.528,0.14903653159798458
0.537,0.16347801621373
0.55,0.17957097212670672
0.57,0.19862057438928354
0.5697091273821464,0.2109741971880797
0.581,0.22779897117273396
0.581,0.24038173730050788
0.5965965965965966,0.25969263873090725
0.583,0.2662782462228843
0.6056056056056056,0.2895270683603182
0.591,0.2950938207678139
0.583,0.3034151832443019
0.59,0.3194569957183579
0.58,0.3261661996184513
0.588,0.34288908689431546
0.583,0.3520258294224708
0.598,0.37337480038732684
0.5734406438631791,0.3697557235916993
0.5853413654618473,0.3893177449444653
0.5921450151057401,0.40579183985245515
0.6052631578947368,0.42691460014993404
0.6256358087487284,0.45374053335640796
0.6128048780487805,0.45655262099965355
0.6157786885245902,0.4708509944571493
0.6205128205128205,0.4865567703796188
0.6076604554865425,0.48821567239585156
0.6014644351464435,0.49475649344650197
0.6058700209643606,0.5098861007632643
0.5850052798310454,0.5033311532247727
0.5886752136752137,0.5174524475713131
0.5831556503198294,0.5233586086207194
0.5592315901814301,0.5120923132351745
0.5706580366774542,0.5328458636043379
0.5802197802197803,0.5473013218969848
0.5785310734463277,0.5440877926711875
0.5757575757575758,0.5379048730854664
0.559322033898305,0.5204025587015434
0.562268803945746,0.531214725895825
0.5645161290322581,0.5423901584873044
0.5767326732673267,0.5668587211560807
0.5932415519399249,0.592208858872385
0.5370138017565872,0.54325084812466
0.5356679636835279,0.551653750083033
0.5159151193633952,0.5378223351411805
0.5272969374167776,0.5589131051829646
0.5330634278002699,0.5710385477203971
0.5357142857142857,0.5758361296763805
0.5576923076923077,0.604255165625473
0.5454545454545454,0.5968368126467444
0.5421853388658368,0.5980196946605351
0.4856361149110807,0.5417343175127746
0.5020463847203275,0.5629449118838127
0.5138121546961326,0.577385764780919
0.5404663923182441,0.6194327381876764
0.5111731843575419,0.5908110718077603
0.5144092219020173,0.6026476056020653
0.5007235890014472,0.589396733876191
0.5171919770773639,0.6169838441101172
0.5135908440629471,0.6194253690030459
0.5158045977011494,0.6275796789158296
0.5063649222065064,0.6237314232531225
0.4978723404255319,0.6116782874648925
0.48326055312954874,0.593255684829468
0.49554896142433236,0.6061323641588726
0.4624624624624625,0.5682589678929472
0.4785185185185185,0.5948997417315556
0.4814264487369985,0.5987232803809237
0.4978038067349927,0.6207438738594803
0.4668587896253602,0.592172641683426
0.4899135446685879,0.6226520478614825
0.47076023391812866,0.5946063793380815
0.4391691394658754,0.5479404771526106
0.44108761329305135,0.5460854531287621
0.4345146379044684,0.5370746282321586
0.4318529862174579,0.5339688152496963
0.46050670640834573,0.5712135370712197
0.46755162241887904,0.5798418664950924
0.45321637426900585,0.5661549796545947
0.4538799414348463,0.5688461522525614
0.4963609898107715,0.6200086791278205
0.46805349182763745,0.5772921967603643
